filename,dish
Images\donuts\1519561.jpg,donuts
Images\escargots\1620610.jpg,escargots
Images\grilled_cheese_sandwich\2684949.jpg,grilled_cheese_sandwich
Images\churros\1553814.jpg,churros
Images\fried_rice\2699922.jpg,fried_rice
Images\dumplings\3474281.jpg,dumplings
Images\fried_rice\2605626.jpg,fried_rice
Images\fish_and_chips\1871032.jpg,fish_and_chips
Images\escargots\1181532.jpg,escargots
Images\french_fries\3447353.jpg,french_fries
Images\dumplings\1391312.jpg,dumplings
Images\dumplings\315080.jpg,dumplings
Images\club_sandwich\164912.jpg,club_sandwich
Images\club_sandwich\3722695.jpg,club_sandwich
Images\grilled_cheese_sandwich\655753.jpg,grilled_cheese_sandwich
Images\chicken_wings\502229.jpg,chicken_wings
Images\club_sandwich\3246481.jpg,club_sandwich
Images\escargots\1227951.jpg,escargots
Images\chicken_wings\1069618.jpg,chicken_wings
Images\fish_and_chips\439423.jpg,fish_and_chips
Images\club_sandwich\3786432.jpg,club_sandwich
Images\escargots\3318419.jpg,escargots
Images\fish_and_chips\288992.jpg,fish_and_chips
Images\club_sandwich\2416044.jpg,club_sandwich
Images\grilled_cheese_sandwich\1003153.jpg,grilled_cheese_sandwich
Images\fried_rice\2714150.jpg,fried_rice
Images\fried_rice\674107.jpg,fried_rice
Images\escargots\1062618.jpg,escargots
Images\chicken_quesadilla\3621317.jpg,chicken_quesadilla
Images\chicken_quesadilla\1245616.jpg,chicken_quesadilla
Images\chicken_quesadilla\1280274.jpg,chicken_quesadilla
Images\chicken_wings\1827800.jpg,chicken_wings
Images\french_fries\275673.jpg,french_fries
Images\escargots\2090597.jpg,escargots
Images\club_sandwich\737189.jpg,club_sandwich
Images\escargots\953677.jpg,escargots
Images\french_fries\2821467.jpg,french_fries
Images\chicken_quesadilla\1897014.jpg,chicken_quesadilla
Images\fish_and_chips\1477023.jpg,fish_and_chips
Images\club_sandwich\1174253.jpg,club_sandwich
Images\club_sandwich\3764656.jpg,club_sandwich
Images\escargots\2972033.jpg,escargots
Images\churros\3126875.jpg,churros
Images\french_fries\1475332.jpg,french_fries
Images\french_fries\584234.jpg,french_fries
Images\donuts\2740296.jpg,donuts
Images\french_fries\571720.jpg,french_fries
Images\chicken_wings\3576278.jpg,chicken_wings
Images\donuts\605523.jpg,donuts
Images\chicken_wings\1611351.jpg,chicken_wings
Images\churros\1957429.jpg,churros
Images\fried_rice\2943239.jpg,fried_rice
Images\churros\3847691.jpg,churros
Images\escargots\1862635.jpg,escargots
Images\fried_rice\1865368.jpg,fried_rice
Images\fried_rice\3834215.jpg,fried_rice
Images\churros\3332439.jpg,churros
Images\chicken_quesadilla\2324741.jpg,chicken_quesadilla
Images\french_fries\3450772.jpg,french_fries
Images\club_sandwich\713683.jpg,club_sandwich
Images\donuts\2104146.jpg,donuts
Images\french_fries\1020588.jpg,french_fries
Images\chicken_wings\202958.jpg,chicken_wings
Images\grilled_cheese_sandwich\3737989.jpg,grilled_cheese_sandwich
Images\french_fries\2371507.jpg,french_fries
Images\club_sandwich\3357339.jpg,club_sandwich
Images\chicken_quesadilla\3746652.jpg,chicken_quesadilla
Images\donuts\129296.jpg,donuts
Images\churros\1642486.jpg,churros
Images\fried_rice\306519.jpg,fried_rice
Images\chicken_wings\3385347.jpg,chicken_wings
Images\club_sandwich\3007824.jpg,club_sandwich
Images\club_sandwich\2928051.jpg,club_sandwich
Images\chicken_quesadilla\2064133.jpg,chicken_quesadilla
Images\chicken_quesadilla\2924584.jpg,chicken_quesadilla
Images\fish_and_chips\141802.jpg,fish_and_chips
Images\fried_rice\376861.jpg,fried_rice
Images\fried_rice\3447493.jpg,fried_rice
Images\dumplings\100262.jpg,dumplings
Images\french_fries\2816416.jpg,french_fries
Images\chicken_wings\3580698.jpg,chicken_wings
Images\grilled_cheese_sandwich\439918.jpg,grilled_cheese_sandwich
Images\fried_rice\246434.jpg,fried_rice
Images\french_fries\48052.jpg,french_fries
Images\dumplings\613492.jpg,dumplings
Images\donuts\194319.jpg,donuts
Images\club_sandwich\3183674.jpg,club_sandwich
Images\escargots\1351708.jpg,escargots
Images\french_fries\1438129.jpg,french_fries
Images\grilled_cheese_sandwich\1337213.jpg,grilled_cheese_sandwich
Images\dumplings\870547.jpg,dumplings
Images\french_fries\2338175.jpg,french_fries
Images\club_sandwich\1336739.jpg,club_sandwich
Images\chicken_quesadilla\1378430.jpg,chicken_quesadilla
Images\churros\1860672.jpg,churros
Images\escargots\3450531.jpg,escargots
Images\french_fries\1035421.jpg,french_fries
Images\french_fries\2217120.jpg,french_fries
Images\churros\213746.jpg,churros
Images\french_fries\2903605.jpg,french_fries
Images\french_fries\3528931.jpg,french_fries
Images\grilled_cheese_sandwich\1020454.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\225754.jpg,grilled_cheese_sandwich
Images\fried_rice\834665.jpg,fried_rice
Images\chicken_wings\90831.jpg,chicken_wings
Images\club_sandwich\3889426.jpg,club_sandwich
Images\fried_rice\3716988.jpg,fried_rice
Images\french_fries\2001882.jpg,french_fries
Images\escargots\1214712.jpg,escargots
Images\churros\1939616.jpg,churros
Images\escargots\2675688.jpg,escargots
Images\escargots\2734434.jpg,escargots
Images\fried_rice\2334735.jpg,fried_rice
Images\chicken_wings\2099054.jpg,chicken_wings
Images\churros\1616270.jpg,churros
Images\club_sandwich\2081422.jpg,club_sandwich
Images\grilled_cheese_sandwich\835582.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\3244249.jpg,chicken_quesadilla
Images\churros\2055280.jpg,churros
Images\club_sandwich\191288.jpg,club_sandwich
Images\grilled_cheese_sandwich\19302.jpg,grilled_cheese_sandwich
Images\donuts\407834.jpg,donuts
Images\chicken_quesadilla\2787555.jpg,chicken_quesadilla
Images\chicken_quesadilla\957537.jpg,chicken_quesadilla
Images\fried_rice\1725166.jpg,fried_rice
Images\fish_and_chips\3412642.jpg,fish_and_chips
Images\dumplings\2653750.jpg,dumplings
Images\club_sandwich\1856155.jpg,club_sandwich
Images\fish_and_chips\1556438.jpg,fish_and_chips
Images\chicken_quesadilla\3098370.jpg,chicken_quesadilla
Images\churros\3006013.jpg,churros
Images\fish_and_chips\847753.jpg,fish_and_chips
Images\escargots\3657206.jpg,escargots
Images\churros\2187672.jpg,churros
Images\escargots\797797.jpg,escargots
Images\chicken_quesadilla\3472931.jpg,chicken_quesadilla
Images\club_sandwich\3028005.jpg,club_sandwich
Images\fried_rice\2934149.jpg,fried_rice
Images\escargots\2209058.jpg,escargots
Images\churros\1801080.jpg,churros
Images\dumplings\3115272.jpg,dumplings
Images\donuts\167522.jpg,donuts
Images\chicken_quesadilla\3477991.jpg,chicken_quesadilla
Images\fish_and_chips\3149155.jpg,fish_and_chips
Images\fish_and_chips\5705.jpg,fish_and_chips
Images\fried_rice\299653.jpg,fried_rice
Images\chicken_wings\278501.jpg,chicken_wings
Images\chicken_wings\116096.jpg,chicken_wings
Images\donuts\1864108.jpg,donuts
Images\donuts\2764653.jpg,donuts
Images\chicken_quesadilla\3560529.jpg,chicken_quesadilla
Images\club_sandwich\2859409.jpg,club_sandwich
Images\fish_and_chips\3693551.jpg,fish_and_chips
Images\club_sandwich\3829995.jpg,club_sandwich
Images\fish_and_chips\311469.jpg,fish_and_chips
Images\chicken_wings\1398733.jpg,chicken_wings
Images\fried_rice\2427442.jpg,fried_rice
Images\club_sandwich\3746593.jpg,club_sandwich
Images\churros\511685.jpg,churros
Images\donuts\1960596.jpg,donuts
Images\donuts\3828419.jpg,donuts
Images\fried_rice\359738.jpg,fried_rice
Images\club_sandwich\726947.jpg,club_sandwich
Images\donuts\2215921.jpg,donuts
Images\club_sandwich\3527885.jpg,club_sandwich
Images\dumplings\1325469.jpg,dumplings
Images\donuts\1978210.jpg,donuts
Images\escargots\3898421.jpg,escargots
Images\club_sandwich\1067981.jpg,club_sandwich
Images\chicken_quesadilla\2857088.jpg,chicken_quesadilla
Images\escargots\965154.jpg,escargots
Images\chicken_wings\2919671.jpg,chicken_wings
Images\churros\2424202.jpg,churros
Images\churros\2136119.jpg,churros
Images\fish_and_chips\3473603.jpg,fish_and_chips
Images\french_fries\2370084.jpg,french_fries
Images\escargots\585417.jpg,escargots
Images\donuts\2492046.jpg,donuts
Images\french_fries\1639700.jpg,french_fries
Images\fish_and_chips\3856147.jpg,fish_and_chips
Images\donuts\2326358.jpg,donuts
Images\chicken_quesadilla\1822634.jpg,chicken_quesadilla
Images\donuts\335130.jpg,donuts
Images\grilled_cheese_sandwich\546432.jpg,grilled_cheese_sandwich
Images\churros\705120.jpg,churros
Images\fish_and_chips\717291.jpg,fish_and_chips
Images\french_fries\107312.jpg,french_fries
Images\grilled_cheese_sandwich\1107192.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\10060.jpg,grilled_cheese_sandwich
Images\escargots\2459406.jpg,escargots
Images\fried_rice\291296.jpg,fried_rice
Images\fried_rice\2591995.jpg,fried_rice
Images\churros\3589834.jpg,churros
Images\grilled_cheese_sandwich\53700.jpg,grilled_cheese_sandwich
Images\donuts\1547405.jpg,donuts
Images\fish_and_chips\47465.jpg,fish_and_chips
Images\churros\2167538.jpg,churros
Images\chicken_wings\221403.jpg,chicken_wings
Images\churros\2956369.jpg,churros
Images\churros\2149879.jpg,churros
Images\escargots\1693267.jpg,escargots
Images\chicken_wings\3433540.jpg,chicken_wings
Images\chicken_quesadilla\1998851.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\2464381.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\1925018.jpg,grilled_cheese_sandwich
Images\escargots\1178973.jpg,escargots
Images\churros\270881.jpg,churros
Images\dumplings\207290.jpg,dumplings
Images\fish_and_chips\2171214.jpg,fish_and_chips
Images\chicken_wings\205980.jpg,chicken_wings
Images\donuts\2153161.jpg,donuts
Images\french_fries\1909354.jpg,french_fries
Images\escargots\2528805.jpg,escargots
Images\chicken_wings\274528.jpg,chicken_wings
Images\fish_and_chips\1587173.jpg,fish_and_chips
Images\club_sandwich\1730108.jpg,club_sandwich
Images\chicken_wings\139822.jpg,chicken_wings
Images\chicken_quesadilla\1543993.jpg,chicken_quesadilla
Images\fish_and_chips\3666139.jpg,fish_and_chips
Images\donuts\1834376.jpg,donuts
Images\dumplings\3109139.jpg,dumplings
Images\donuts\98500.jpg,donuts
Images\escargots\3923582.jpg,escargots
Images\donuts\205353.jpg,donuts
Images\grilled_cheese_sandwich\614830.jpg,grilled_cheese_sandwich
Images\club_sandwich\3116741.jpg,club_sandwich
Images\fish_and_chips\50844.jpg,fish_and_chips
Images\chicken_quesadilla\1805886.jpg,chicken_quesadilla
Images\donuts\2142617.jpg,donuts
Images\chicken_wings\972335.jpg,chicken_wings
Images\club_sandwich\2163422.jpg,club_sandwich
Images\escargots\570403.jpg,escargots
Images\chicken_quesadilla\2642662.jpg,chicken_quesadilla
Images\dumplings\1925731.jpg,dumplings
Images\donuts\2985033.jpg,donuts
Images\escargots\1803363.jpg,escargots
Images\escargots\643252.jpg,escargots
Images\fish_and_chips\529653.jpg,fish_and_chips
Images\chicken_wings\3727721.jpg,chicken_wings
Images\fish_and_chips\3220982.jpg,fish_and_chips
Images\chicken_quesadilla\3373626.jpg,chicken_quesadilla
Images\chicken_quesadilla\477197.jpg,chicken_quesadilla
Images\fried_rice\1774109.jpg,fried_rice
Images\chicken_quesadilla\1087931.jpg,chicken_quesadilla
Images\french_fries\2309622.jpg,french_fries
Images\fish_and_chips\259347.jpg,fish_and_chips
Images\club_sandwich\1297247.jpg,club_sandwich
Images\chicken_wings\3102472.jpg,chicken_wings
Images\grilled_cheese_sandwich\946900.jpg,grilled_cheese_sandwich
Images\donuts\439848.jpg,donuts
Images\chicken_quesadilla\2388429.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\3145376.jpg,grilled_cheese_sandwich
Images\churros\1367485.jpg,churros
Images\fried_rice\3232892.jpg,fried_rice
Images\chicken_wings\1836523.jpg,chicken_wings
Images\fried_rice\64950.jpg,fried_rice
Images\french_fries\3495789.jpg,french_fries
Images\french_fries\2910032.jpg,french_fries
Images\fish_and_chips\3729426.jpg,fish_and_chips
Images\fish_and_chips\1278469.jpg,fish_and_chips
Images\escargots\1485640.jpg,escargots
Images\churros\3870120.jpg,churros
Images\club_sandwich\574816.jpg,club_sandwich
Images\dumplings\2126760.jpg,dumplings
Images\fish_and_chips\2446289.jpg,fish_and_chips
Images\dumplings\944855.jpg,dumplings
Images\escargots\2318684.jpg,escargots
Images\escargots\1816792.jpg,escargots
Images\fried_rice\3113202.jpg,fried_rice
Images\churros\2249944.jpg,churros
Images\chicken_quesadilla\815635.jpg,chicken_quesadilla
Images\chicken_quesadilla\2981847.jpg,chicken_quesadilla
Images\donuts\1007399.jpg,donuts
Images\grilled_cheese_sandwich\2239903.jpg,grilled_cheese_sandwich
Images\churros\592753.jpg,churros
Images\chicken_wings\258661.jpg,chicken_wings
Images\french_fries\3674858.jpg,french_fries
Images\chicken_wings\1283290.jpg,chicken_wings
Images\grilled_cheese_sandwich\778717.jpg,grilled_cheese_sandwich
Images\fried_rice\1327608.jpg,fried_rice
Images\french_fries\566728.jpg,french_fries
Images\fish_and_chips\1961490.jpg,fish_and_chips
Images\fish_and_chips\948355.jpg,fish_and_chips
Images\french_fries\403790.jpg,french_fries
Images\club_sandwich\3376422.jpg,club_sandwich
Images\club_sandwich\711470.jpg,club_sandwich
Images\club_sandwich\2368499.jpg,club_sandwich
Images\grilled_cheese_sandwich\3671003.jpg,grilled_cheese_sandwich
Images\escargots\3781775.jpg,escargots
Images\grilled_cheese_sandwich\796733.jpg,grilled_cheese_sandwich
Images\french_fries\10500.jpg,french_fries
Images\fried_rice\2915617.jpg,fried_rice
Images\fish_and_chips\2849652.jpg,fish_and_chips
Images\club_sandwich\2418018.jpg,club_sandwich
Images\grilled_cheese_sandwich\2864240.jpg,grilled_cheese_sandwich
Images\fried_rice\1413342.jpg,fried_rice
Images\club_sandwich\3369012.jpg,club_sandwich
Images\churros\3719836.jpg,churros
Images\fried_rice\1359579.jpg,fried_rice
Images\grilled_cheese_sandwich\2149898.jpg,grilled_cheese_sandwich
Images\churros\695872.jpg,churros
Images\club_sandwich\3664710.jpg,club_sandwich
Images\fish_and_chips\2124072.jpg,fish_and_chips
Images\escargots\1182577.jpg,escargots
Images\dumplings\151775.jpg,dumplings
Images\chicken_wings\115610.jpg,chicken_wings
Images\dumplings\3531449.jpg,dumplings
Images\french_fries\2628143.jpg,french_fries
Images\escargots\3468444.jpg,escargots
Images\churros\3323489.jpg,churros
Images\club_sandwich\178921.jpg,club_sandwich
Images\dumplings\524288.jpg,dumplings
Images\churros\1802940.jpg,churros
Images\chicken_wings\3569175.jpg,chicken_wings
Images\grilled_cheese_sandwich\1729219.jpg,grilled_cheese_sandwich
Images\escargots\3821272.jpg,escargots
Images\chicken_wings\3803892.jpg,chicken_wings
Images\grilled_cheese_sandwich\644979.jpg,grilled_cheese_sandwich
Images\fish_and_chips\535559.jpg,fish_and_chips
Images\chicken_wings\1173474.jpg,chicken_wings
Images\donuts\100576.jpg,donuts
Images\chicken_quesadilla\2476197.jpg,chicken_quesadilla
Images\chicken_quesadilla\3468778.jpg,chicken_quesadilla
Images\donuts\771276.jpg,donuts
Images\french_fries\1622796.jpg,french_fries
Images\chicken_wings\1008504.jpg,chicken_wings
Images\dumplings\1098436.jpg,dumplings
Images\fish_and_chips\3912593.jpg,fish_and_chips
Images\fried_rice\1264193.jpg,fried_rice
Images\french_fries\2226284.jpg,french_fries
Images\club_sandwich\3273633.jpg,club_sandwich
Images\fish_and_chips\1756465.jpg,fish_and_chips
Images\chicken_quesadilla\2781525.jpg,chicken_quesadilla
Images\chicken_wings\55358.jpg,chicken_wings
Images\fish_and_chips\2949350.jpg,fish_and_chips
Images\fish_and_chips\705141.jpg,fish_and_chips
Images\french_fries\1697975.jpg,french_fries
Images\grilled_cheese_sandwich\1065303.jpg,grilled_cheese_sandwich
Images\fish_and_chips\2398521.jpg,fish_and_chips
Images\dumplings\2717175.jpg,dumplings
Images\fish_and_chips\3686822.jpg,fish_and_chips
Images\chicken_quesadilla\1868230.jpg,chicken_quesadilla
Images\churros\1176714.jpg,churros
Images\chicken_quesadilla\1909983.jpg,chicken_quesadilla
Images\escargots\2226429.jpg,escargots
Images\churros\2344187.jpg,churros
Images\french_fries\192632.jpg,french_fries
Images\french_fries\2624567.jpg,french_fries
Images\fried_rice\199719.jpg,fried_rice
Images\grilled_cheese_sandwich\346425.jpg,grilled_cheese_sandwich
Images\club_sandwich\2759580.jpg,club_sandwich
Images\french_fries\3751241.jpg,french_fries
Images\dumplings\2478984.jpg,dumplings
Images\fried_rice\2184952.jpg,fried_rice
Images\donuts\2084518.jpg,donuts
Images\escargots\3449964.jpg,escargots
Images\club_sandwich\3224134.jpg,club_sandwich
Images\grilled_cheese_sandwich\1640960.jpg,grilled_cheese_sandwich
Images\escargots\1989011.jpg,escargots
Images\escargots\213633.jpg,escargots
Images\churros\250811.jpg,churros
Images\chicken_quesadilla\2832655.jpg,chicken_quesadilla
Images\escargots\2021108.jpg,escargots
Images\fish_and_chips\3862305.jpg,fish_and_chips
Images\dumplings\2977262.jpg,dumplings
Images\club_sandwich\1478537.jpg,club_sandwich
Images\donuts\957786.jpg,donuts
Images\chicken_wings\997781.jpg,chicken_wings
Images\chicken_wings\2083902.jpg,chicken_wings
Images\chicken_quesadilla\1508935.jpg,chicken_quesadilla
Images\french_fries\760811.jpg,french_fries
Images\fried_rice\1459383.jpg,fried_rice
Images\club_sandwich\2565165.jpg,club_sandwich
Images\chicken_quesadilla\2576097.jpg,chicken_quesadilla
Images\fish_and_chips\2089582.jpg,fish_and_chips
Images\donuts\2688276.jpg,donuts
Images\grilled_cheese_sandwich\1033315.jpg,grilled_cheese_sandwich
Images\club_sandwich\540797.jpg,club_sandwich
Images\fried_rice\995801.jpg,fried_rice
Images\fish_and_chips\1489485.jpg,fish_and_chips
Images\dumplings\821593.jpg,dumplings
Images\chicken_quesadilla\2838509.jpg,chicken_quesadilla
Images\fish_and_chips\3469535.jpg,fish_and_chips
Images\chicken_wings\2815198.jpg,chicken_wings
Images\churros\3013588.jpg,churros
Images\churros\1168743.jpg,churros
Images\club_sandwich\2586679.jpg,club_sandwich
Images\chicken_quesadilla\1296607.jpg,chicken_quesadilla
Images\dumplings\1650305.jpg,dumplings
Images\french_fries\1926251.jpg,french_fries
Images\chicken_wings\1770127.jpg,chicken_wings
Images\grilled_cheese_sandwich\2914650.jpg,grilled_cheese_sandwich
Images\churros\2946237.jpg,churros
Images\escargots\2957780.jpg,escargots
Images\fried_rice\1641476.jpg,fried_rice
Images\donuts\842575.jpg,donuts
Images\fried_rice\1413623.jpg,fried_rice
Images\donuts\3834694.jpg,donuts
Images\chicken_quesadilla\1539818.jpg,chicken_quesadilla
Images\french_fries\2001959.jpg,french_fries
Images\fish_and_chips\3364872.jpg,fish_and_chips
Images\escargots\2552614.jpg,escargots
Images\fried_rice\211069.jpg,fried_rice
Images\fish_and_chips\463198.jpg,fish_and_chips
Images\french_fries\3057602.jpg,french_fries
Images\churros\1449993.jpg,churros
Images\fried_rice\805390.jpg,fried_rice
Images\french_fries\2730558.jpg,french_fries
Images\escargots\1095699.jpg,escargots
